mut 1012	0	1
mut 1013	0	1
mut 1014	0	1
mut 1015	0	1
mut 1016	0	1
mut 1017	0	1
mut 1018	0	1
mut 1019	0	1
mut 1020	0	1
mut 1021	0	1
mut 1022	0	1
mut 1023	0	1
mut 1024	0	1
mut 1025	0	1
mut 1026	0	1
mut 1027	0	1
mut 1028	0	1
mut 1029	0	1
mut 1030	0	1
mut 1031	0	1
mut 1032	0	1
mut 1033	0	1
mut 1034	0	1
mut 1035	0	1
mut 1036	0	1
mut 1037	0	1
mut 1038	0	1
mut 1039	0	1
mut 1040	0	1
mut 1041	0	1
mut 1042	0	1
mut 1043	0	1
mut 1044	0	1
mut 1045	0	1
mut 1046	0	1
mut 1047	0	1
mut 1048	0	1
mut 1049	0	1
mut 1050	0	1
mut 1051	0	1
mut 1052	0	1
mut 1053	0	1
mut 1054	0	1
mut 1055	0	1
mut 1056	0	1
mut 1057	0	1
mut 1058	0	1
mut 1059	0	1
mut 1060	0	1
mut 1061	0	1
mut 1062	0	1
mut 1063	0	1
mut 1064	0	1
mut 1065	0	1
mut 1066	0	1
mut 1067	0	1
mut 1068	0	1
mut 1069	0	1
mut 1070	0	1
mut 1071	0	1
mut 1072	0	1
mut 1073	0	1
mut 1074	0	1
mut 1075	0	1
mut 1076	0	1
mut 1077	0	1
mut 1078	0	1
mut 1079	0	1
mut 1080	0	1
mut 1081	0	1
mut 1082	0	1
mut 1083	0	1
mut 1084	0	1
mut 1085	0	1
mut 1086	0	1
mut 1087	0	1
mut 1088	0	1
mut 1089	0	1
mut 1090	0	1
mut 1091	0	1
mut 1092	0	1
mut 1093	0	1
mut 1094	0	1
mut 1095	0	1
mut 1096	0	1
mut 1097	0	1
mut 1098	0	1
mut 1099	0	1
mut 1100	0	1
mut 1101	0	1
mut 1102	0	1
mut 1103	0	1
mut 1104	0	1
mut 1105	0	1
mut 1106	0	1
mut 1107	0	1
mut 1108	0	1
mut 1109	0	1
mut 1110	0	1
mut 1111	0	1
mut 1112	0	1
mut 1113	0	1
mut 1114	0	1
mut 1115	0	1
mut 1116	0	1
mut 1117	0	1
mut 1118	0	1
mut 1119	0	1
mut 1120	0	1
mut 1121	0	1
mut 1122	0	1
mut 1123	0	1
mut 1124	0	1
mut 1125	0	1
mut 1126	0	1
mut 1127	0	1
mut 1128	0	1
mut 1129	0	1
mut 1130	0	1
mut 1131	0	1
mut 1132	0	1
mut 1133	0	1
mut 1134	0	1
mut 1135	0	1
mut 1136	0	1
mut 1137	0	1
mut 1138	0	1
mut 1139	0	1
mut 1140	0	1
mut 1141	0	1
mut 1142	0	1
mut 1143	0	1
mut 1144	0	1
mut 1145	0	1
mut 1146	0	1
mut 1147	0	1
mut 1148	0	1
mut 1149	0	1
mut 1150	0	1
mut 1151	0	1
mut 1152	0	1
mut 1153	0	1
mut 1154	0	1
mut 1155	0	1
mut 1156	0	1
mut 1157	0	1
mut 1158	0	1
mut 1159	0	1
mut 1160	0	1
mut 1161	0	1
mut 1162	0	1
mut 1163	0	1
mut 1164	0	1
mut 1165	0	1
mut 1166	0	1
mut 1167	0	1
mut 1168	0	1
mut 1169	0	1
mut 1170	0	1
mut 1171	0	1
mut 1172	0	1
mut 1173	0	1
mut 1174	0	1
mut 1175	0	1
mut 1176	0	1
mut 1177	0	1
mut 1178	0	1
mut 1179	0	1
mut 1180	0	1
mut 1181	0	1
mut 1182	0	1
mut 1183	0	1
mut 1184	0	1
mut 1185	0	1
mut 1186	0	1
mut 1187	0	1
mut 1188	0	1
mut 1189	0	1
mut 1190	0	1
mut 1191	0	1
mut 1192	0	1
